31 1596502080 0.000270 0.200000 0.000270 0.000270 0.000000
28 1596502080 0.088631 0.200000 0.088631 0.088631 0.001571
31 1596502081 0.000270 0.200000 0.000270 0.000270 0.000000
28 1596502081 0.088631 0.200000 0.088631 0.088631 0.001571
28 1596502082 0.088631 0.200000 0.088631 0.088631 0.001571
31 1596502082 0.000270 0.200000 0.000270 0.000270 0.000000
31 1596502083 0.000270 0.200000 0.000270 0.000270 0.000000
28 1596502083 0.088631 0.200000 0.088631 0.088631 0.001571
31 1596502084 0.000270 0.200000 0.000270 0.000270 0.000000
28 1596502084 0.088631 0.200000 0.088631 0.088631 0.001571
31 1596502085 0.000220 0.200000 0.000220 0.000220 0.000000
28 1596502085 0.109543 0.200000 0.109543 0.109543 0.002400
34 1596502085 5.145351 0.200000 5.145351 5.145351 5.294927
31 1596502086 0.000220 0.200000 0.000220 0.000220 0.000000
28 1596502086 0.109543 0.200000 0.109543 0.109543 0.002400
34 1596502086 5.145351 0.200000 5.145351 5.145351 5.294927
28 1596502087 0.109543 0.200000 0.109543 0.109543 0.002400
34 1596502087 5.145351 0.200000 5.145351 5.145351 5.294927
31 1596502087 0.000220 0.200000 0.000220 0.000220 0.000000
31 1596502088 0.000220 0.200000 0.000220 0.000220 0.000000
28 1596502088 0.109543 0.200000 0.109543 0.109543 0.002400
34 1596502088 5.145351 0.200000 5.145351 5.145351 5.294927
31 1596502089 0.000220 0.200000 0.000220 0.000220 0.000000
28 1596502089 0.109543 0.200000 0.109543 0.109543 0.002400
34 1596502089 5.145351 0.200000 5.145351 5.145351 5.294927
31 1596502090 0.000210 0.200000 0.000210 0.000210 0.000000
28 1596502090 0.088189 0.200000 0.088189 0.088189 0.001555
49 1596502090 5.160565 0.200000 5.160565 5.160565 5.326287
34 1596502090 5.090380 0.200000 5.090380 5.090380 5.182393
31 1596502091 0.000210 0.200000 0.000210 0.000210 0.000000
28 1596502091 0.088189 0.200000 0.088189 0.088189 0.001555
49 1596502091 5.160565 0.200000 5.160565 5.160565 5.326287
34 1596502091 5.090380 0.200000 5.090380 5.090380 5.182393
49 1596502092 5.160565 0.200000 5.160565 5.160565 5.326287
34 1596502092 5.090380 0.200000 5.090380 5.090380 5.182393
31 1596502092 0.000210 0.200000 0.000210 0.000210 0.000000
28 1596502092 0.088189 0.200000 0.088189 0.088189 0.001555
31 1596502093 0.000210 0.200000 0.000210 0.000210 0.000000
28 1596502093 0.088189 0.200000 0.088189 0.088189 0.001555
49 1596502093 5.160565 0.200000 5.160565 5.160565 5.326287
34 1596502093 5.090380 0.200000 5.090380 5.090380 5.182393
31 1596502094 0.000210 0.200000 0.000210 0.000210 0.000000
28 1596502094 0.088189 0.200000 0.088189 0.088189 0.001555
49 1596502094 5.160565 0.200000 5.160565 5.160565 5.326287
34 1596502094 5.090380 0.200000 5.090380 5.090380 5.182393
31 1596502095 0.000275 0.200000 0.000275 0.000275 0.000000
53 1596502095 5.096803 0.200000 5.096803 5.096803 5.195481
28 1596502095 0.091018 0.200000 0.091018 0.091018 0.001657
49 1596502095 5.099647 0.200000 5.099647 5.099647 5.201280
34 1596502095 5.090841 0.200000 5.090841 5.090841 5.183333
31 1596502096 0.000275 0.200000 0.000275 0.000275 0.000000
53 1596502096 5.096803 0.200000 5.096803 5.096803 5.195481
28 1596502096 0.091018 0.200000 0.091018 0.091018 0.001657
49 1596502096 5.099647 0.200000 5.099647 5.099647 5.201280
34 1596502096 5.090841 0.200000 5.090841 5.090841 5.183333
53 1596502097 5.096803 0.200000 5.096803 5.096803 5.195481
31 1596502097 0.000275 0.200000 0.000275 0.000275 0.000000
28 1596502097 0.091018 0.200000 0.091018 0.091018 0.001657
49 1596502097 5.099647 0.200000 5.099647 5.099647 5.201280
34 1596502097 5.090841 0.200000 5.090841 5.090841 5.183333
31 1596502098 0.000275 0.200000 0.000275 0.000275 0.000000
53 1596502098 5.096803 0.200000 5.096803 5.096803 5.195481
28 1596502098 0.091018 0.200000 0.091018 0.091018 0.001657
49 1596502098 5.099647 0.200000 5.099647 5.099647 5.201280
34 1596502098 5.090841 0.200000 5.090841 5.090841 5.183333
31 1596502099 0.000275 0.200000 0.000275 0.000275 0.000000
53 1596502099 5.096803 0.200000 5.096803 5.096803 5.195481
28 1596502099 0.091018 0.200000 0.091018 0.091018 0.001657
49 1596502099 5.099647 0.200000 5.099647 5.099647 5.201280
34 1596502099 5.090841 0.200000 5.090841 5.090841 5.183333
31 1596502100 0.000409 0.200000 0.000409 0.000409 0.000000
56 1596502100 0.113757 0.200000 0.113757 0.113757 0.002588
53 1596502100 5.050565 0.200000 5.050565 5.050565 5.101640
28 1596502100 0.114313 0.200000 0.114313 0.114313 0.002613
59 1596502100 5.133286 0.200000 5.133286 5.133286 5.270125
34 1596502100 5.092908 0.200000 5.092908 5.092908 5.187543
31 1596502101 0.000409 0.200000 0.000409 0.000409 0.000000
56 1596502101 0.113757 0.200000 0.113757 0.113757 0.002588
53 1596502101 5.050565 0.200000 5.050565 5.050565 5.101640
28 1596502101 0.114313 0.200000 0.114313 0.114313 0.002613
59 1596502101 5.133286 0.200000 5.133286 5.133286 5.270125
34 1596502101 5.092908 0.200000 5.092908 5.092908 5.187543
56 1596502102 0.113757 0.200000 0.113757 0.113757 0.002588
59 1596502102 5.133286 0.200000 5.133286 5.133286 5.270125
28 1596502102 0.114313 0.200000 0.114313 0.114313 0.002613
31 1596502102 0.000409 0.200000 0.000409 0.000409 0.000000
53 1596502102 5.050565 0.200000 5.050565 5.050565 5.101640
34 1596502102 5.092908 0.200000 5.092908 5.092908 5.187543
31 1596502103 0.000409 0.200000 0.000409 0.000409 0.000000
56 1596502103 0.113757 0.200000 0.113757 0.113757 0.002588
53 1596502103 5.050565 0.200000 5.050565 5.050565 5.101640
28 1596502103 0.114313 0.200000 0.114313 0.114313 0.002613
59 1596502103 5.133286 0.200000 5.133286 5.133286 5.270125
34 1596502103 5.092908 0.200000 5.092908 5.092908 5.187543
31 1596502104 0.000409 0.200000 0.000409 0.000409 0.000000
56 1596502104 0.113757 0.200000 0.113757 0.113757 0.002588
53 1596502104 5.050565 0.200000 5.050565 5.050565 5.101640
28 1596502104 0.114313 0.200000 0.114313 0.114313 0.002613
59 1596502104 5.133286 0.200000 5.133286 5.133286 5.270125
34 1596502104 5.092908 0.200000 5.092908 5.092908 5.187543
62 1596502105 5.129872 0.200000 5.129872 5.129872 5.263117
31 1596502105 0.000512 0.200000 0.000512 0.000512 0.000000
56 1596502105 0.053115 0.200000 0.053115 0.053115 0.000564
28 1596502105 0.108919 0.200000 0.108919 0.108919 0.002373
65 1596502105 5.096719 0.200000 5.096719 5.096719 5.195309
59 1596502105 5.165932 0.200000 5.165932 5.165932 5.337372
34 1596502105 5.090876 0.200000 5.090876 5.090876 5.183404
62 1596502106 5.129872 0.200000 5.129872 5.129872 5.263117
31 1596502106 0.000512 0.200000 0.000512 0.000512 0.000000
56 1596502106 0.053115 0.200000 0.053115 0.053115 0.000564
28 1596502106 0.108919 0.200000 0.108919 0.108919 0.002373
65 1596502106 5.096719 0.200000 5.096719 5.096719 5.195309
59 1596502106 5.165932 0.200000 5.165932 5.165932 5.337372
34 1596502106 5.090876 0.200000 5.090876 5.090876 5.183404
62 1596502107 5.129872 0.200000 5.129872 5.129872 5.263117
28 1596502107 0.108919 0.200000 0.108919 0.108919 0.002373
34 1596502107 5.090876 0.200000 5.090876 5.090876 5.183404
31 1596502107 0.000512 0.200000 0.000512 0.000512 0.000000
56 1596502107 0.053115 0.200000 0.053115 0.053115 0.000564
65 1596502107 5.096719 0.200000 5.096719 5.096719 5.195309
59 1596502107 5.165932 0.200000 5.165932 5.165932 5.337372
62 1596502108 5.129872 0.200000 5.129872 5.129872 5.263117
31 1596502108 0.000512 0.200000 0.000512 0.000512 0.000000
56 1596502108 0.053115 0.200000 0.053115 0.053115 0.000564
28 1596502108 0.108919 0.200000 0.108919 0.108919 0.002373
65 1596502108 5.096719 0.200000 5.096719 5.096719 5.195309
59 1596502108 5.165932 0.200000 5.165932 5.165932 5.337372
34 1596502108 5.090876 0.200000 5.090876 5.090876 5.183404
62 1596502109 5.129872 0.200000 5.129872 5.129872 5.263117
31 1596502109 0.000512 0.200000 0.000512 0.000512 0.000000
56 1596502109 0.053115 0.200000 0.053115 0.053115 0.000564
28 1596502109 0.108919 0.200000 0.108919 0.108919 0.002373
65 1596502109 5.096719 0.200000 5.096719 5.096719 5.195309
59 1596502109 5.165932 0.200000 5.165932 5.165932 5.337372
34 1596502109 5.090876 0.200000 5.090876 5.090876 5.183404
71 1596502110 0.124227 0.200000 0.124227 0.124227 0.003086
62 1596502110 5.070752 0.200000 5.070752 5.070752 5.142505
31 1596502110 0.000227 0.200000 0.000227 0.000227 0.000000
77 1596502110 5.057058 0.200000 5.057058 5.057058 5.114767
28 1596502110 0.093710 0.200000 0.093710 0.093710 0.001756
68 1596502110 25.598733 0.200000 25.598733 25.598733 131.059031
49 1596502110 5.132360 0.200000 5.132360 5.132360 5.268224
65 1596502110 5.123772 0.200000 5.123772 5.123772 5.250608
74 1596502110 25.598764 0.200000 25.598764 25.598764 131.059348
34 1596502110 5.154437 0.200000 5.154437 5.154437 5.313643
71 1596502111 0.124227 0.200000 0.124227 0.124227 0.003086
62 1596502111 5.070752 0.200000 5.070752 5.070752 5.142505
31 1596502111 0.000227 0.200000 0.000227 0.000227 0.000000
77 1596502111 5.057058 0.200000 5.057058 5.057058 5.114767
28 1596502111 0.093710 0.200000 0.093710 0.093710 0.001756
68 1596502111 25.598733 0.200000 25.598733 25.598733 131.059031
49 1596502111 5.132360 0.200000 5.132360 5.132360 5.268224
65 1596502111 5.123772 0.200000 5.123772 5.123772 5.250608
74 1596502111 25.598764 0.200000 25.598764 25.598764 131.059348
34 1596502111 5.154437 0.200000 5.154437 5.154437 5.313643
28 1596502112 0.093710 0.200000 0.093710 0.093710 0.001756
49 1596502112 5.132360 0.200000 5.132360 5.132360 5.268224
34 1596502112 5.154437 0.200000 5.154437 5.154437 5.313643
71 1596502112 0.124227 0.200000 0.124227 0.124227 0.003086
62 1596502112 5.070752 0.200000 5.070752 5.070752 5.142505
31 1596502112 0.000227 0.200000 0.000227 0.000227 0.000000
77 1596502112 5.057058 0.200000 5.057058 5.057058 5.114767
68 1596502112 25.598733 0.200000 25.598733 25.598733 131.059031
65 1596502112 5.123772 0.200000 5.123772 5.123772 5.250608
74 1596502112 25.598764 0.200000 25.598764 25.598764 131.059348
71 1596502113 0.124227 0.200000 0.124227 0.124227 0.003086
62 1596502113 5.070752 0.200000 5.070752 5.070752 5.142505
31 1596502113 0.000227 0.200000 0.000227 0.000227 0.000000
77 1596502113 5.057058 0.200000 5.057058 5.057058 5.114767
28 1596502113 0.093710 0.200000 0.093710 0.093710 0.001756
68 1596502113 25.598733 0.200000 25.598733 25.598733 131.059031
49 1596502113 5.132360 0.200000 5.132360 5.132360 5.268224
65 1596502113 5.123772 0.200000 5.123772 5.123772 5.250608
74 1596502113 25.598764 0.200000 25.598764 25.598764 131.059348
34 1596502113 5.154437 0.200000 5.154437 5.154437 5.313643
71 1596502114 0.124227 0.200000 0.124227 0.124227 0.003086
62 1596502114 5.070752 0.200000 5.070752 5.070752 5.142505
