117 1596503269 0.200000 -1.000000 0.200000 0.200000 0.008000
117 1596503268 0.200000 -1.000000 0.200000 0.200000 0.008000
117 1596503267 0.200000 -1.000000 0.200000 0.200000 0.008000
117 1596503266 0.200000 -1.000000 0.200000 0.200000 0.008000
117 1596503265 0.200000 -1.000000 0.200000 0.200000 0.008000
117 1596503265 0.200000 -1.000000 -101.000000 0.000000 0.000000
117 1596503266 0.200000 -1.000000 -101.000000 0.000000 0.000000
117 1596503267 0.200000 -1.000000 -101.000000 0.000000 0.000000
117 1596503268 0.200000 -1.000000 -101.000000 0.000000 0.000000
117 1596503269 0.200000 -1.000000 -101.000000 0.000000 0.000000
117 1596503394 0.200000 -1.000000 0.200000 0.200000 0.008000
117 1596503393 0.200000 -1.000000 0.200000 0.200000 0.008000
117 1596503392 0.200000 -1.000000 0.200000 0.200000 0.008000
117 1596503391 0.200000 -1.000000 0.200000 0.200000 0.008000
117 1596503390 0.200000 -1.000000 0.200000 0.200000 0.008000
117 1596503359 0.200000 -1.000000 0.200000 0.200000 0.008000
117 1596503358 0.200000 -1.000000 0.200000 0.200000 0.008000
117 1596503357 0.200000 -1.000000 0.200000 0.200000 0.008000
117 1596503356 0.200000 -1.000000 0.200000 0.200000 0.008000
117 1596503355 0.200000 -1.000000 0.200000 0.200000 0.008000
